
1626,2171,Next Stop Wonderland (1998) ,"An unlucky in love nurse finds her life taking a detour when her mother places a personals ad in the paper, while on the other side of Boston, a plumber is trying to change careers.",BradAnderson,HopeDavis,AlanGelfant,PhilipSeymourHoffman
1627,2172,Strike! (1998) ,"In the 1960s, a group of friends at an all girls school learn that their school is going to be combined with a nearby all boys school. They concoct a plan to save their school while dealing with everyday problems along the way.",SarahKernochan,KirstenDunst,LynnRedgrave,GabyHoffmann
1628,2174,Beetlejuice (1988) ,"The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",TimBurton,AlecBaldwin,GeenaDavis,MichaelKeaton
1629,2175,Déjà Vu (1997) ,"L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex.",HenryJaglom,VictoriaFoyt,StephenDillane,VanessaRedgrave
1630,2176,Rope (1948) ,Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,AlfredHitchcock,JamesStewart,JohnDall,FarleyGranger
1631,2177,Family Plot (1976) ,A phony psychic/con artist and her taxi driver/private investigator boyfriend encounter a pair of serial kidnappers while trailing a missing heir in California.,AlfredHitchcock,KarenBlack,BruceDern,BarbaraHarris
1632,2178,Frenzy (1972) ,"A serial murderer is strangling women with a necktie. The London police have a suspect, but he is the wrong man.",AlfredHitchcock,JonFinch,BarryFoster,BarbaraLeigh-Hunt
1633,2179,Topaz (1969) ,"A French Intelligence Agent becomes embroiled in the Cold War politics first with uncovering the events leading up to the 1962 Cuban Missile Crisis, and then back to France to break up an international Russian spy ring.",AlfredHitchcock,FrederickStafford,DanyRobin,JohnVernon
1634,2180,Torn Curtain (1966) ,An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin before planning an escape back to the West.,AlfredHitchcock,PaulNewman,JulieAndrews,LilaKedrova
1635,2181,Marnie (1964) ,"Mark marries Marnie although she is a habitual thief and has serious psychological problems, and tries to help her confront and resolve them.",AlfredHitchcock,TippiHedren,SeanConnery,MartinGabel
1636,2182,The Wrong Man (1956) ,"In 1953, an innocent man named Christopher Emmanuel ""Manny"" Balestrero is arrested after being mistaken for an armed robber.",AlfredHitchcock,HenryFonda,VeraMiles,AnthonyQuayle
1637,2183,The Man Who Knew Too Much (1956) ,An American physician and his wife take matters into their own hands after assassins planning to execute a foreign Prime Minister kidnap their son.,AlfredHitchcock,JamesStewart,DorisDay,BrendadeBanzie
1638,2184,The Trouble with Harry (1955) ,"The trouble with Harry is that he's dead, and everyone seems to have a different idea of what should be done with his body.",AlfredHitchcock,JohnForsythe,ShirleyMacLaine,EdmundGwenn
1639,2185,I Confess (1953) ,"A priest, who comes under suspicion for murder, cannot clear his name without breaking the seal of the confessional.",AlfredHitchcock,MontgomeryClift,AnneBaxter,KarlMalden
1640,2186,Strangers on a Train (1951) ,A psychopath forces a tennis star to comply with his theory that two strangers can get away with murder.,AlfredHitchcock,FarleyGranger,RobertWalker,RuthRoman
1641,2187,Stage Fright (1950) ,A struggling actress tries to help a friend prove his innocence when he's accused of murdering the husband of a high society entertainer.,AlfredHitchcock,MarleneDietrich,JaneWyman,RichardTodd
1642,2188,54 (1998) ,The famous 1970s New York City nightclub seen and told through the eyes of a young employee.,MarkChristopher,RyanPhillippe,SalmaHayek,NeveCampbell
1643,2190,Why Do Fools Fall in Love (1998) ,"Three women each claim to be the widow of 1950s doo-wop singer Frankie Lymon, claiming legal rights to his estate.",GregoryNava,HalleBerry,VivicaA.Fox,LelaRochon
1644,2193,Willow (1988) ,A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.,RonHoward,ValKilmer,JoanneWhalley,WarwickDavis
1645,2194,The Untouchables (1987) ,"During the era of Prohibition in the United States, Federal Agent Eliot Ness sets out to stop ruthless Chicago gangster Al Capone and, because of rampant corruption, assembles a small, hand-picked team to help him.",BrianDePalma,KevinCostner,SeanConnery,RobertDeNiro
1646,2195,Dirty Work (1998) ,A loser finds success in the revenge-for-hire business.,BobSaget,NormMacDonald,JackWarden,ArtieLange
1647,2196,Knock Off (1998) ,A fashion designer must join forces with a C.I.A. agent to combat terrorism.,HarkTsui,Jean-ClaudeVanDamme,RobSchneider,LelaRochon
1648,2201,The Paradine Case (1947) ,A happily married London barrister falls in love with the accused poisoner he is defending.,AlfredHitchcock,GregoryPeck,AnnTodd,CharlesLaughton
1649,2202,Lifeboat (1944) ,Several survivors of a torpedoed merchant ship in World War II find themselves in the same lifeboat with one of the U-boat men who sunk it.,AlfredHitchcock,TallulahBankhead,JohnHodiak,WalterSlezak
1650,2203,Shadow of a Doubt (1943) ,A young woman discovers her visiting uncle may not be the man he seems to be.,AlfredHitchcock,TeresaWright,JosephCotten,MacdonaldCarey
1651,2204,Saboteur (1942) ,An aircraft factory worker goes on the run after being wrongly accused of starting a fire that killed his best friend.,AlfredHitchcock,PriscillaLane,RobertCummings,OttoKruger
1652,2205,Mr. & Mrs. Smith (1941) ,A couple who have been married for three years are shocked to learn that their marriage is not legally valid.,AlfredHitchcock,CaroleLombard,RobertMontgomery,GeneRaymond
1653,2206,Suspicion (1941) ,"A shy young heiress marries a charming gentleman, and soon begins to suspect he is planning to murder her.",AlfredHitchcock,CaryGrant,JoanFontaine,CedricHardwicke
1654,2207,Jamaica Inn (1939) ,"In Cornwall, 1819, a young woman discovers she's living near a gang of criminals who arrange shipwrecks for profit.",AlfredHitchcock,MaureenO'Hara,RobertNewton,CharlesLaughton
1655,2208,The Lady Vanishes (1938) ,"While travelling in continental Europe, a rich young playgirl realizes that an elderly lady seems to have disappeared from the train.",AlfredHitchcock,MargaretLockwood,MichaelRedgrave,PaulLukas
1656,2210,Sabotage (1936) ,"A Scotland Yard undercover detective is on the trail of a saboteur who is part of a plot to set off a bomb in London. But when the detective's cover is blown, the plot begins to unravel.",AlfredHitchcock,SylviaSidney,OskarHomolka,DesmondTester
1657,2211,Secret Agent (1936) ,"After three British Agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences.",AlfredHitchcock,JohnGielgud,MadeleineCarroll,RobertYoung
1658,2212,The Man Who Knew Too Much (1934) ,"A man and his wife receive a clue to an imminent assassination attempt, only to learn that their daughter has been kidnapped to keep them quiet.",AlfredHitchcock,LeslieBanks,EdnaBest,PeterLorre
1659,2226,The Ring (1927) ,Two boxers compete for the love of a woman.,AlfredHitchcock,CarlBrisson,LillianHall-Davis,IanHunter
1660,2227,The Lodger: A Story of the London Fog (1927) ,A landlady suspects her new lodger is the madman killing women in London.,AlfredHitchcock,JuneTripp,IvorNovello,MarieAult
1661,2231,Rounders (1998) ,"A young, reformed gambler must return to playing big stakes poker to help a friend pay off loan sharks, while balancing his relationship with his girlfriend and his commitments to law school.",JohnDahl,MattDamon,EdwardNorton,GretchenMol
1662,2232,Cube (1997) ,Six complete strangers with widely varying personalities are involuntarily placed in an endless maze containing deadly traps.,VincenzoNatali,NicoledeBoer,MauriceDeanWint,DavidHewlett
1663,2236,Simon Birch (1998) ,A young boy with stunted growth is convinced that God has a great purpose for him.,MarkStevenJohnson,IanMichaelSmith,JosephMazzello,AshleyJudd
1664,2239,Travolti da un insolito destino nell'azzurro mare d'agosto (1974) ,A trip into the Mediterranean sea becomes a trip into the discovery of how society's frameworks of the rich and poor are delicate and temporary.,LinaWertmüller,GiancarloGiannini,MariangelaMelato,RiccardoSalvino
1665,2240,My Bodyguard (1980) ,"When a boy comes to a new school and gets harassed by a bully, he acquires the services of the school's most feared kid as a bodyguard.",TonyBill,ChrisMakepeace,AdamBaldwin,MattDillon
1666,2241,Class (1983) ,"A young man in private school spends one crazy night out, but soon realizes the woman he hooked up with is not who he expected.",LewisJohnCarlino,JacquelineBisset,RobLowe,AndrewMcCarthy
1667,2243,Broadcast News (1987) ,"Take two rival television reporters: one handsome, one talented, both male. Add one Producer, female. Mix well, and watch the sparks fly.",JamesL.Brooks,WilliamHurt,AlbertBrooks,HollyHunter
1668,2244,The Allnighter (1987) ,"Molly, Val and Gina are graduating college, but on their final night, frustrations are aired. Molly is still looking for real love and Val is beginning to doubt if that is what she's found....
                    See full summary »",TamarSimonHoffs,SusannaHoffs,DedeePfeiffer,JoanCusack
1669,2245,Working Girl (1988) ,"When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.",MikeNichols,MelanieGriffith,HarrisonFord,SigourneyWeaver
1670,2247,Married to the Mob (1988) ,"An undercover FBI agent falls in love with a recently widowed mafia wife, who is trying to restart her life following her husband's murder while being pursued by a libidinous mafia kingpin seeking to claim her for himself.",JonathanDemme,MichellePfeiffer,AlecBaldwin,PaulLazar
1671,2248,Say Anything... (1989) ,A noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.,CameronCrowe,JohnCusack,IoneSkye,JohnMahoney
1672,2249,My Blue Heaven (1990) ,"An all too uptight FBI agent must protect a larger than life mobster with a heart of gold, currently under witness protection in the suburbs.",HerbertRoss,SteveMartin,RickMoranis,JoanCusack
1673,2252,Hero (1992) ,"A not-so-nice man rescues passengers from a crashed airliner, only to see someone else take credit.",StephenFrears,DustinHoffman,GeenaDavis,AndyGarcia
1674,2253,Toys (1992) ,"When Lieutenant General Leland Zevo (Sir Michael Gambon) inherits a toymaking company and begins making war toys, his employees band together to stop him before he ruins the name of Zevo Toys forever.",BarryLevinson,RobinWilliams,MichaelGambon,JoanCusack
1675,2255,Young Doctors in Love (1982) ,It's a spoof on hospital soap operas with a few gangsters thrown in. A new batch of interns begins at City Hospital.,GarryMarshall,MichaelMcKean,SeanYoung,GaryFriedkin
1676,2256,Parasite (1982) ,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus, ...
                    See full summary »",CharlesBand,RobertGlaudini,DemiMoore,LucaBercovici
1677,2257,No Small Affair (1984) ,"16 y.o. Charles loves to photograph. A cute girl's photo ends up in his camera. He later sees the older Laura singing in a bar. He takes a lot more photos of her and ends seeing her again, wishing to help her career.",JerrySchatzberg,JonCryer,DemiMoore,GeorgeWendt
1678,2259,Blame It on Rio (1984) ,Best friends and their daughters vacation in Rio de Janeiro only for one to fall for the other's daughter.,StanleyDonen,MichaelCaine,MichelleJohnson,DemiMoore
1679,2260,Wisdom (1986) ,"Unable to find work after a past felony, graduate John Wisdom and his girlfriend embark on a cross-country bank-robbing spree in order to aid American farmers.",EmilioEstevez,EmilioEstevez,DemiMoore,TomSkerritt
1680,2261,One Crazy Summer (1986) ,An aspiring teenage cartoonist and his friends come to the aid of a singer trying to save her family property from developers.,SavageSteveHolland,JohnCusack,DemiMoore,LindaWarren
1681,2262,About Last Night (1986) ,"A man and woman meet and try to have a romantic affair, despite their personal problems and the interference of their disapproving friends.",EdwardZwick,RobLowe,DemiMoore,JimBelushi
1682,2263,The Seventh Sign (1988) ,"Abby Quinn is eagerly awaiting childbirth but is haunted by dreams where she suffers a miscarriage. When she decides to rent a room to a mysterious stranger, she realizes a chain of events that will unleash the end of humanity.",CarlSchultz,DemiMoore,MichaelBiehn,JürgenProchnow
